Lemon Duo 216,http://www.infibeam.com/Mobiles/i-Lemon-Duo-216-Dual-SIM/P-E-M-Lemon-Duo216.html,,,No Match
Samsung Mpower Muzik F219,http://www.infibeam.com/Mobiles/i-Samsung-Mpower-Muzik-SCH-F219/P-E-M-Samsung-Mpower-Muzik-F219.html,Samsung Mpower Muzic F219,M0304,Match,Code B-Tree Match
iBall Shann S306,http://www.infibeam.com/Mobiles/i-iball-Shann-S306-Dual-SIM/P-E-M-iBall-S306.html,iBall Shaan S-306,M0305,Match,Code B-Tree Match
Samsung Corby Pro B5310,http://www.infibeam.com/Mobiles/i-Samsung-Corby-Pro-B5310-SmartPhone/P-E-M-Samsung-CorbyPro-B5310.html,Samsung CorbyPRO B5310,M0306,Match,Code B-Tree Match
Spice G6500,http://www.infibeam.com/Mobiles/i-Spice-G6500/P-E-M-Spice-G6500.html,Spice G-6500,M0307,Match,Code B-Tree Match
Spice M5370,http://www.infibeam.com/Mobiles/i-Spice-M5370-Dual-SIM-Phone/P-E-M-Spice-M5370.html,Spice M-5370,M0308,Match,Code B-Tree Match
Spice M6700,http://www.infibeam.com/Mobiles/i-Spice-M6700-Touch-Screen-Mobile/P-E-M-Spice-M6700.html,Spice M-6700,M0309,Match,Code B-Tree Match
Spice QT44 ( 1 Year Manufacturer Warranty ),http://www.infibeam.com/Mobiles/i-Spice-QT-44-Dual-Sim/P-E-M-Spice-QT44.html,,,No Match
Spice QT52,http://www.infibeam.com/Mobiles/i-Spice-QT52-Dual-Sim/P-E-M-Spice-QT52.html,Spice QT-52,M0311,Match,Code B-Tree Match
Spice QT56,http://www.infibeam.com/Mobiles/i-Spice-QT56-DualSim-CDMA-GSM/P-E-M-Spice-QT56.html,Spice QT-56,M0312,Match,Code B-Tree Match
LG Optimus P698 Net Dual(Titanium),http://www.infibeam.com/Mobiles/i-LG-Optimus-Dual-Sim-Android/P-E-M-LG-P698.html,LG Optimus Net Dual Sim P698,M0313,Match,Code B-Tree Match
Lava KKT 34 Plus,http://www.infibeam.com/Mobiles/i-Lava-KKT-34-Plus-Dual/P-E-M-Lava-KKT34Plus.html,,,No Match
Karbonn K210,http://www.infibeam.com/Mobiles/i-Karbonn-K210-Dual-Sim-Mobile/P-E-M-Karbonn-K210.html,Karbonn K 210,M0315,Match,Code B-Tree Match
Karbonn K220,http://www.infibeam.com/Mobiles/i-Karbonn-K220-Dual-Sim-Phone/P-E-M-Karbonn-K220.html,Karbonn K 220,M0316,Match,Code B-Tree Match
Karbonn K325,http://www.infibeam.com/Mobiles/i-Karbonn-K325-Dual-SIM-Mobile/P-E-M-Karbonn-K325.html,Karbonn K 325,M0317,Match,Code B-Tree Match
Karbonn K334,http://www.infibeam.com/Mobiles/i-Karbonn-K334-Dual-Sim-Mobile/P-E-M-Karbonn-K334.html,Karbonn K 334,M0318,Match,Code B-Tree Match
Karbonn K570,http://www.infibeam.com/Mobiles/i-Karbonn-K570-Dual-Sim/P-E-M-Karbonn-K570.html,Karbonn K 570,M0319,Match,Code B-Tree Match
Samsung-Star S5233,http://www.infibeam.com/Mobiles/i-Samsung-Star-S5233-SmartPhone/P-E-M-Samsung-S5233-Star.html,Samsung Star S5233,M0427,Match,Code B-Tree Match
Onida F930-3G,http://www.infibeam.com/Mobiles/i-Onida-F930-3G-Mobile/P-E-M-Onida-F930-3G.html,Onida F930 3G,M0321,Match,Code B-Tree Match
Onida G721-3G,http://www.infibeam.com/Mobiles/i-Onida-G721-Dual-Sim-Mobile/P-E-M-Onida-G721-3G.html,Onida G721 3G,M0322,Match,Code B-Tree Match
LG- GM200,http://www.infibeam.com/Mobiles/i-LG-GM200/P-E-M-LG-GM200.html,LG Brio GM200,M0323,Match,Code B-Tree Match
Samsung Chat 527,http://www.infibeam.com/Mobiles/i-Samsung-Champ-Chat-527-3G/P-E-M-Samsung-Champ-Chat-527.html,Samsung Ch@t 527,M0324,Match,Code B-Tree Match
Lava ARC21,http://www.infibeam.com/Mobiles/i-Lava-ARC21-Dual-Sim-Mobile/P-E-M-Lava-ARC21.html,,,No Match
Lava KKT28,http://www.infibeam.com/Mobiles/i-Lava-KKT28-Dual-Sim-Phone/P-E-M-Lava-KKT28.html,,,No Match
Lava KKT35,http://www.infibeam.com/Mobiles/i-Lava-KKT35-Dual-SIM-Phone/P-E-M-Lava-KKT35.html,,,No Match
Lava KKT39,http://www.infibeam.com/Mobiles/i-Lava-KKT39-Dual-Sim-Mobile/P-E-M-Lava-KKT39.html,,,No Match
Lava KKT40,http://www.infibeam.com/Mobiles/i-Lava-KKT40-Dual-Sim-Phone/P-E-M-Lava-KKT40.html,,,No Match
Lava KKT50,http://www.infibeam.com/Mobiles/i-Lava-KKT50-Dual-Sim-Mobile/P-E-M-Lava-KKT50.html,,,No Match
Spice C5060,http://www.infibeam.com/Mobiles/i-Spice-C5060-CDMA/P-E-M-Spice-C5060.html,Spice C-5060,M0331,Match,Code B-Tree Match
Spice M4262,http://www.infibeam.com/Mobiles/i-Spice-M4262-Dual-SIM-Mobile/P-E-M-Spice-M4262.html,Spice M-4262,M0332,Match,Code B-Tree Match
Spice M5115,http://www.infibeam.com/Mobiles/i-Spice-M5115-Dual-SIM-Phone/P-E-M-Spice-M5115.html,Spice M-5115,M0333,Match,Code B-Tree Match
Samsung Mpower TV S239,http://www.infibeam.com/Mobiles/i-Samsung-Mpower-TV-S239-Mobile/P-E-M-Samsung-Mpower-TV-S239.html,Samsung mPower TV S239,M0334,Match,Code B-Tree Match
iBall Shaan S09,http://www.infibeam.com/Mobiles/i-iBall-Shann-S09-Mobile-Phone/P-E-M-iBall-S09.html,IBall Shaan S-09,M0335,Match,Code B-Tree Match
Karbonn A1,http://www.infibeam.com/Mobiles/i-Karbonn-A1-Touchscreen-Android-Mobile/P-E-M-Karbonn-A1.html,Karbonn A 1,M0336,Match,Code B-Tree Match
Karbonn K1010,http://www.infibeam.com/Mobiles/i-Karbonn-K1010-TouchScreen-Dual-SIM/P-E-M-Karbonn-K1010.html,Karbonn K 1010,M0337,Match,Code B-Tree Match
Karbonn K1515,http://www.infibeam.com/Mobiles/i-Karbonn-K1515-TouchScreen-Dual-Sim/P-E-M-Karbonn-K1515.html,Karbonn K 1515,M0338,Match,Code B-Tree Match
Karbonn K1616,http://www.infibeam.com/Mobiles/i-Karbonn-K1616-TouchScreen-Mobile-Phone/P-E-M-Karbonn-K1616.html,Karbonn Magic K 1616,M0339,Match,Code B-Tree Match
Karbonn K9,http://www.infibeam.com/Mobiles/i-Karbonn-K9-Dual-Sim-Phone/P-E-M-Karbonn-K9.html,Karbonn K 9,M0340,Match,Code B-Tree Match
Apple iPhone 3GS-8GB Unlock,http://www.infibeam.com/Mobiles/i-Apple-iPhone-3Gs-Smartphone/P-E-M-Apple-iPhone-3GS-Unlock.html,Apple iPhone 3GS 8GB (Airtel lock),M0341,Match,Code B-Tree Match
Alcatel OT 808,http://www.infibeam.com/Mobiles/i-Alcatel-OT-808-Smartphone/P-E-M-Alcatel-OT808.html,,,No Match
Karbonn KC555,http://www.infibeam.com/Mobiles/i-Karbonn-KC555-Dual-SIM/P-E-M-Karbonn-KC555.html,,,No Match
Lava M20,http://www.infibeam.com/Mobiles/i-Lava-M20-Dual-SIM-Mobile/P-E-M-Lava-M20.html,Lava M 20,M0344,Match,Code B-Tree Match
LG GD580 (Cookie Flip),http://www.infibeam.com/Mobiles/i-LG-Cookie-Flip-GD580/P-E-M-LG-GD580CookieFlip.html,LG Lollipop GD580,M0345,Match,Code B-Tree Match
Samsung C3200 Monte Bar,http://www.infibeam.com/Mobiles/i-Samsung-C3200-Monte-Bar-Slider/P-E-M-Samsung-C3200.html,Samsung Metro C3200,M0346,Match,Code B-Tree Match
Spice AURA (QT-64),http://www.infibeam.com/Mobiles/i-Spice-Blueberry-Aura-QT64/P-E-M-Spice-AURAQT-64.html,Spice Blueberry Aura QT-64,M0347,Match,Code B-Tree Match
VOX-VPS-309,http://www.infibeam.com/Mobiles/i-VOX-VPS-309-Touch-Screen/P-E-M-VOX-VPS-309.html,,,No Match
VOX- VES-105,http://www.infibeam.com/Mobiles/i-VOX-VES-105-Dual-Sim/P-E-M-VOX-VES-105.html,Vox VES105,M0429,Match,Code B-Tree Match
Sony-Ericsson W8 Walkman Phone,http://www.infibeam.com/Mobiles/i-Sony-Ericsson-W8-Android-Smartphone/P-E-M-Sony-Ericsson-W8-Walkman-Phone.html,,,No Match
Sony-Ericsson W8 Walkman Phone,http://www.infibeam.com/Mobiles/i-Sony-Ericsson-W8-Android-Smartphone/P-E-M-Sony-Ericsson-W8-Walkman-Phone-Combo.html,,,No Match
Intex IN 4570 Xplode,http://www.infibeam.com/Mobiles/i-Intex-IN-4570-Xplode-Dualsim/P-E-M-Intex-IN-4570-Xplode.html,,,No Match
Fujezone A200 Android Mobile,http://www.infibeam.com/Mobiles/i-Fujezone-A200-Android-Smartphone/P-E-M-Fujezone-A200.html,,,No Match
Samsung Guru E1081T,http://www.infibeam.com/Mobiles/i-Samsung-Guru-E1081T-Mobile-Phone/P-E-M-Samsung-E1081T.html,,,No Match
Samsung C3303K,http://www.infibeam.com/Mobiles/i-Samsung-Champ-C3303K-Touchscreen-Phone/P-E-M-Samsung-C3303K.html,,,No Match
Samsung Metro 5200,http://www.infibeam.com/Mobiles/i-Samsung-Metro-5200-Slider/P-E-M-Samsung-Metro5200.html,,,No Match
Onida Full Touch Mobile F101,http://www.infibeam.com/Mobiles/i-Onida-F101-Dual-Sim-Mobile/P-E-M-Onida-F101.html,,,No Match
Intex IN 4070 Shine,http://www.infibeam.com/Mobiles/i-Intex-Shine-Dual-Sim-Mobile/P-E-M-Intex-IN-4070-Shine.html,,,No Match
VOX- VGS-507,http://www.infibeam.com/Mobiles/i-VOX-VGS-507-Dual-Sim/P-E-M-VOX-VGS-507.html,,,No Match
VOX- VGS-509,http://www.infibeam.com/Mobiles/i-VOX-VGS-509-Touch-Screen/P-E-M-VOX-VGS-509.html,,,No Match
VOX- VGS-601,http://www.infibeam.com/Mobiles/i-VOX-VGS-601-Touch-Screen/P-E-M-VOX-VGS-601.html,,,No Match
VOX- VGS-603,http://www.infibeam.com/Mobiles/i-VOX-VGS-603-Touch-Screen/P-E-M-VOX-VGS-603.html,,,No Match
VOX- VPS-303,http://www.infibeam.com/Mobiles/i-VOX-VPS-303-SmartPhone/P-E-M-VOX-VPS-303.html,,,No Match
VOX- VPS-305,http://www.infibeam.com/Mobiles/i-VOX-VPS-305-SmartPhone/P-E-M-VOX-VPS-305.html,,,No Match
IBall Planet 3G (Special Choco),http://www.infibeam.com/Mobiles/i-iBall-Planet-3G-Mobile-Phone/P-E-M-iBall-Planet-3G.html,,,No Match
Karbonn K 550i,http://www.infibeam.com/Mobiles/i-Karbonn-K550i-Dual-SIM-Mobile/P-E-M-Karbonn-K550i.html,,,No Match
Samsung E1160,http://www.infibeam.com/Mobiles/i-Samsung-E1160/P-E-M-Samsung-E1160.html,,,No Match
Samsung E1225,http://www.infibeam.com/Mobiles/i-Samsung-E1225-Dual-Sim-Shift/P-E-M-Samsung-E1225.html,,,No Match
Samsung Galaxy Y Color Plus S5360,http://www.infibeam.com/Mobiles/i-Samsung-Galaxy-Y-Plus-S5360/P-E-M-Samsung-Galaxy-Y-Color-Plus-S5360.html,Samsung Galaxy Y S5360,M0222,Match,Code B-Tree Match
Samsung I9000 Galaxy S,http://www.infibeam.com/Mobiles/i-samsung-I9000-Galaxy-S/P-E-M-Samsung-I9000.html,,,No Match
Samsung S3310,http://www.infibeam.com/Mobiles/i-Samsung-Metro-S3310/P-E-M-Samsung-S3310-Metro.html,,,No Match
Videocon V1635 (Black),http://www.infibeam.com/Mobiles/i-Videocon-V1635-Dual-Sim/P-E-M-Videocon-V1635.html,,,No Match
Onida KYT003,http://www.infibeam.com/Mobiles/i-Onida-KYT003-Dual-SIM-Mobile/P-E-M-Onida-KYT003.html,,,No Match
LG GT350i,http://www.infibeam.com/Mobiles/i-LG-GT350i-Cookie-Glide-Smartphone/P-E-M-LG-GT350i.html,,,No Match
Samsung E1175,http://www.infibeam.com/Mobiles/i-Samsung-E1175/P-E-M-Samsung-E1175T.html,,,No Match
Samsung E1232 Hero Music (Black),http://www.infibeam.com/Mobiles/i-Samsung-E1232-Mobile-Phones/P-E-M-Samsung-E1232-Hero-Music.html,,,No Match
Alcatel OT 806D,http://www.infibeam.com/Mobiles/i-Alcatel-OT-806D-Mobile-Phone/P-E-M-Alcatel-OT-806D.html,,,No Match
Lemon DUO 409,http://www.infibeam.com/Mobiles/i-Lemon-DUO409-Dual-Sim-Mobile/P-E-M-Lemon-DUO-409.html,,,No Match
BlackBerry 9300 Curve,http://www.infibeam.com/Mobiles/i-BlackBerry-Curve-9300-3G-Smartphone/P-E-M-BlackBerry-9300-Curve.html,,,No Match
BlackBerry Bold 3 9780,http://www.infibeam.com/Mobiles/i-BlackBerry-Bold-3-9780-Smartphone/P-E-M-BlackBerry-Bold-3-9780.html,,,No Match
Karbonn K406 Boom Box,http://www.infibeam.com/Mobiles/i-Karbonn-K406-Dual-SIM-Music/P-E-M-Karbonn-K406.html,,,No Match
LG A155,http://www.infibeam.com/Mobiles/i-LG-A155-Dual-SIM-Mobile/P-E-M-LG-A155.html,,,No Match
Onida F090 Sparsh,http://www.infibeam.com/Mobiles/i-Onida-F090-Dual-Sim-Mobile/P-E-M-Onida-F090.html,,,No Match
Maxx MX245,http://www.infibeam.com/Mobiles/i-Maxx-MX245-Trance-Dualsim-Phone/P-E-M-Maxx-MX245.html,,,No Match
Samsung E1172,http://www.infibeam.com/Mobiles/i-Samsung-E1172-Dual-Sim-Phone/P-E-M-Samsung-E1172.html,,,No Match
Videocon V1293,http://www.infibeam.com/Mobiles/i-Videocon-V1293-Dual-SIM-Mobile/P-E-M-Videocon-V1293.html,,,No Match
Videocon V1545 (White),http://www.infibeam.com/Mobiles/i-Videocon-V1545-Touchscreen-Mobile/P-E-M-Videocon-V1545.html,,,No Match
Lava KKT22 Plus,http://www.infibeam.com/Mobiles/i-Lava-KKT22-Plus-Dual-SIM/P-E-M-Lava-KKT22-Plus.html,,,No Match
Lava ARC01,http://www.infibeam.com/Mobiles/i-Lava-ARC01-Dual-SIM-Music/P-E-M-Lava-ARC01.html,,,No Match
Maxx MX148,http://www.infibeam.com/Mobiles/i-Maxx-MX148-Arc-Dualsim-Mobile/P-E-M-Maxx-MX148.html,,,No Match
Maxx MX434,http://www.infibeam.com/Mobiles/i-Maxx-MX434-Supremo-Dualsim-Mobile/P-E-M-Maxx-MX434.html,,,No Match
Blackberry 9300 Curve,http://www.infibeam.com/Mobiles/i-BlackBerry-Curve-9300-3G-Smartphone/P-E-M-Blackberry-9300Curve.html,,,No Match
Maxx MT250,http://www.infibeam.com/Mobiles/i-Maxx-MT250-Touch-Screen-Mobile/P-E-M-Maxx-MT250.html,,,No Match
Alcatel OT 710D,http://www.infibeam.com/Mobiles/i-Alcatel-OT-710D-Mobile-Phone/P-E-M-Alcatel-OT-710D.html,,,No Match
Onida V130,http://www.infibeam.com/Mobiles/i-Onida-V130-Dual-SIM/P-E-M-Onida-V130.html,,,No Match
Micromax A 75,http://www.infibeam.com/Mobiles/i-Micromax-A75-SmartPhone/P-E-M-Micromax-A-75.html,,,No Match
Onida G515,http://www.infibeam.com/Mobiles/i-Onida-G515-Dual-SIM-Phone/P-E-M-Onida-G515.html,,,No Match
Spice QT-57,http://www.infibeam.com/Mobiles/i-Spice-QT-57/P-E-M-Spice-QT-57.html,,,No Match
Lava KKT 24 Plus,http://www.infibeam.com/Mobiles/i-Lava-KKT-24-Plus-DualSim/P-E-M-Lava-KKT24Plus.html,,,No Match
Lava KKT 24,http://www.infibeam.com/Mobiles/i-Lava-KKT-24-Dual-Sim/P-E-M-Lava-KKT24.html,,,No Match
Karbonn K450,http://www.infibeam.com/Mobiles/i-Karbonn-K450-Dual-LCD/P-E-M-Karbonn-K450.html,,,No Match
Karbonn K486,http://www.infibeam.com/Mobiles/i-Karbonn-K486-Dual-Sim-Mobile/P-E-M-Karbonn-K486.html,,,No Match
Onida G480,http://www.infibeam.com/Mobiles/i-Onida-G480/P-E-M-Onida-G480.html,,,No Match
Micromax X370,http://www.infibeam.com/Mobiles/i-Micromax-X370-Dual-SIM-Sleek/P-E-M-Micromax-X370.html,,,No Match
Onida F810,http://www.infibeam.com/Mobiles/i-Onida-F810-Dual-SIM-Phone/P-E-M-Onida-F810.html,,,No Match
Samsung B539,http://www.infibeam.com/Mobiles/i-Samsung-B539-3G-Mobile-Phone/P-E-M-Samsung-B539.html,,,No Match
Samsung Duos W169,http://www.infibeam.com/Mobiles/i-Samsung-Duos-W169-Dual-SIM/P-E-M-Samsung-Duos-W169.html,,,No Match
Samsung W259,http://www.infibeam.com/Mobiles/i-Samsung-W259-Duos-Dual-SIM/P-E-M-Samsung-W259.html,,,No Match
Onida G695,http://www.infibeam.com/Mobiles/i-Onida-G695-Dual-Sim-Mobile/P-E-M-Onida-G695.html,,,No Match
Samsung MpowerTxt M369,http://www.infibeam.com/Mobiles/i-Samsung-Mpower-Txt-CDMA-M369/P-E-M-Samsung-M369.html,Samsung MPOWER TXT M369,M0229,Match,Code B-Tree Match
Orion E101,http://www.infibeam.com/Mobiles/i-Orion-E101-Dual-SIM-Mobile/P-E-M-Orion-E101.html,Ion E101,M0411,Match,Code B-Tree Match
LG 6400,http://www.infibeam.com/Mobiles/i-LG-6400-OMH-CDMA-Mobile/P-E-M-LG-6400.html,,,No Match
Samsung Wave 575 S5753 + 2GB Memory Card Free,http://www.infibeam.com/Mobiles/i-Samsung-Wave-575-S5753-Smartphone/P-E-M-Samsung-Wave-575-S5753.html,,,No Match
Intex IN 4500 Thunder,http://www.infibeam.com/Mobiles/i-Intex-IN-4500-Thunder-Dualsim/P-E-M-Intex-IN-4500-Thunder.html,,,No Match
Spice M-4580n,http://www.infibeam.com/Mobiles/i-Spice-M-4580n/P-E-M-Spice-M-4580n.html,Spice M-4580N,M0415,Match,Code B-Tree Match
Samsung E2652 Champ Duos,http://www.infibeam.com/Mobiles/i-Samsung-E2652-Champ-Duos-Mobile/P-E-M-Samsung-E2652-Champ-Duos.html,,,No Match
Samsung E1252,http://www.infibeam.com/Mobiles/i-Samsung-E1252-Dual-SIM-Mobile/P-E-M-Samsung-E1252.html,Samsung Guru Dual 26 E1252,M0417,Match,Comman Name B-Tree Match
Samsung S3850 Corby II,http://www.infibeam.com/Mobiles/i-Samsung-S3850-Corby-II-Phone/P-E-M-Samsung-S3850-Corby-II.html,Samsung Corby II S3850,M0418,Match,Code B-Tree Match
Samsung Corby Colours S3653IK,http://www.infibeam.com/Mobiles/i-Samsung-Corby-Colours-S3653IK/P-E-M-Samsung-S3653IK-Corby.html,,,No Match
Alcatel OT 520D,http://www.infibeam.com/Mobiles/i-Alcatel-OT-520D-Mobile-Phone/P-E-M-Alcatel-OT-520D.html,,,No Match
Intex IN 4666 Noise Proof,http://www.infibeam.com/Mobiles/i-Intex-IN-4666-Noise-Proof/P-E-M-Intex-IN-4666-Noise-Proof.html,,,No Match
VOX-VGS-701,http://www.infibeam.com/Mobiles/i-VOX-VGS-701-Dual-Sim/P-E-M-VOX-VGS-701.html,,,No Match
Lemon Duo 321,http://www.infibeam.com/Mobiles/i-Lemon-Duo-321-Dual-SIM/P-E-M-Lemon-Duo321.html,,,No Match
Samsung Galaxy S Plus GT-I9001,http://www.infibeam.com/Mobiles/i-Samsung-Galaxy-S-Plus-i9001/P-E-M-Samsung-GT-I9001.html,Samsung Galaxy S Plus I9001,M0424,Match,Comman Name B-Tree Match
Samsung Chat 335 S3353 + 2GB Memory Card Free,http://www.infibeam.com/Mobiles/i-samsung-Chat-335-S3353-Smartphone/P-E-M-Samsung-Chat-335-S3353.html,,,No Match
Spice MI 350,http://www.infibeam.com/Mobiles/i-Spice-MI-350-Android-Smartphone/P-E-M-Spice-MI-350.html,,,No Match
Samsung Wave S7233,http://www.infibeam.com/Mobiles/i-Samsung-Wave-S7233-Smartphone/P-E-M-Samsung-Wave-S7233.html,,,No Match
Zen Z80,http://www.infibeam.com/Mobiles/i-Zen-Z80-QWERTY-Mobile-Phone/P-E-M-Zen-Z80.html,,,No Match
VOX- VES-107,http://www.infibeam.com/Mobiles/i-VOX-VES-107-Dual-Sim/P-E-M-VOX-VES-107.html,,,No Match
VOX- VES-109,http://www.infibeam.com/Mobiles/i-VOX-VES-109-Dual-Sim/P-E-M-VOX-VES-109.html,,,No Match
Lava ARC04,http://www.infibeam.com/Mobiles/i-Lava-ARC04-Dual-SIM-Phone/P-E-M-Lava-ARC04.html,,,No Match
Lava ARC05,http://www.infibeam.com/Mobiles/i-Lava-ARC05-Dual-Sim-Mobile/P-E-M-Lava-ARC05.html,,,No Match
Maxx MQ811,http://www.infibeam.com/Mobiles/i-Maxx-MQ811-Dual-Sim-Phone/P-E-M-Maxx-MQ811.html,,,No Match
Maxx MT255,http://www.infibeam.com/Mobiles/i-Maxx-MT255-Maestro-Touchscreen-Phone/P-E-M-Maxx-MT255.html,,,No Match
Maxx MT315,http://www.infibeam.com/Mobiles/i-Maxx-MT315-Ace-Dualsim-Mobile/P-E-M-Maxx-MT315.html,,,No Match
VOX- VGS-501,http://www.infibeam.com/Mobiles/i-VOX-VGS-501-Touch-Screen/P-E-M-VOX-VGS-501.html,,,No Match
VOX- VGS-503,http://www.infibeam.com/Mobiles/i-VOX-VGS-503-Dual-Sim/P-E-M-VOX-VGS-503.html,,,No Match
VOX- VGS-505,http://www.infibeam.com/Mobiles/i-VOX-VGS-505-Touch-Screen/P-E-M-VOX-VGS-505.html,,,No Match
VOX- VGS-605,http://www.infibeam.com/Mobiles/i-VOX-VGS-605-Dual-Sim/P-E-M-VOX-VGS-605.html,,,No Match
VOX- VGS-703,http://www.infibeam.com/Mobiles/i-VOX-VGS-703-Dual-Camera/P-E-M-VOX-VGS-703.html,,,No Match
Maxx MA440,http://www.infibeam.com/Mobiles/i-Maxx-MA440-Android-Mobile-Phone/P-E-M-Maxx-MA440.html,,,No Match
Lemon iQ 303,http://www.infibeam.com/Mobiles/i-Lemon-iQ-303-Qwerty-Mobile/P-E-M-Lemon-iQ303.html,,,No Match
Lemon DUO 419,http://www.infibeam.com/Mobiles/i-Lemon-DUO419-Dual-Sim-Mobile/P-E-M-Lemon-DUO-419.html,,,No Match
Samsung Galxy SII I9100G,http://www.infibeam.com/Mobiles/i-Samsung-I9100G-Galaxy-S-II/P-E-M-Samsung-SII-I9100G.html,,,No Match
LG 6160,http://www.infibeam.com/Mobiles/i-LG-6160-CDMA-Mobile/P-E-M-LG-6160.html,,,No Match
Micromax Q5,http://www.infibeam.com/Mobiles/i-Micromax-Q5-Ezpad-Dual-SIM/P-E-M-Micromax-Q5.html,,,No Match
Nokia N8,http://www.infibeam.com/Mobiles/i-Nokia-N8-SmartPhone/P-E-M-Nokia-N8.html,,,No Match
Apple iPhone 4S-16GB,http://www.infibeam.com/Mobiles/i-Apple-iPhone-4S-16GB-SmartPhone/P-E-M-Apple-iPhone-4S-16GB.html,,,No Match
Apple iPhone 4S-32GB,http://www.infibeam.com/Mobiles/i-Apple-iPhone-4S-32GB-SmartPhone/P-E-M-Apple-iPhone-4S-32GB.html,,,No Match
Apple iPhone 4 32 GB (Officially Unlocked),http://www.infibeam.com/Mobiles/i-Apple-iPhone-4-32GB-Smartphone/P-E-M-Apple-iPhone-4-32GB.html,,,No Match
Maxx MS830,http://www.infibeam.com/Mobiles/i-Maxx-MS830-Touch-Screen-Mobile/P-E-M-Maxx-MS830.html,,,No Match
Onida S555,http://www.infibeam.com/Mobiles/i-Onida-S555-Dual-Sim-Mobile/P-E-M-Onida-S555.html,,,No Match
Samsung Monte Slider GT-E2550,http://www.infibeam.com/Mobiles/i-Samsung-GT-E2550-Monte-Slider/P-E-M-Samsung-E2550.html,,,No Match
VOX- VGS-705,http://www.infibeam.com/Mobiles/i-VOX-VGS-705-Slider/P-E-M-VOX-VGS-705.html,,,No Match
Nokia C3 Touch and Type,http://www.infibeam.com/Mobiles/i-Nokia-C3-Touch-and-Type/P-E-M-Nokia-C3-Touch-and-Type.html,Nokia X3-02 Touch and Type,M0189,Match,Comman Name B-Tree Match
Nokia C3,http://www.infibeam.com/Mobiles/i-Nokia-C3/P-E-M-Nokia-C3.html,,,No Match
Nokia C5,http://www.infibeam.com/Mobiles/i-Nokia-C5/P-E-M-Nokia-C5.html,,,No Match
Nokia C6,http://www.infibeam.com/Mobiles/i-Nokia-C6-Slider/P-E-M-Nokia-C6.html,,,No Match
Nokia X7,http://www.infibeam.com/Mobiles/i-Nokia-X7-Touch-Screen-Smartphone/P-E-M-Nokia-X7.html,,,No Match
Samsung E1085 GSM,http://www.infibeam.com/Mobiles/i-Samsung-E1085/P-E-M-Samsung-E1085.html,,,No Match
VOX- VES-203- With Free Bluetooth,http://www.infibeam.com/Mobiles/i-VOX-VES-203-Dual-Sim/P-E-M-VOX-VES-203.html,,,No Match
LG T310i + Free 2 GB Memory Card,http://www.infibeam.com/Mobiles/i-LG-T310i-Cookie-WiFi-Smartphone/P-E-M-LG-T310i.html,,,No Match
Apple iPhone 4 16 GB (Officially Unlocked),http://www.infibeam.com/Mobiles/i-Apple-iPhone-4-16GB-Smartphone/P-E-M-Apple-iPhone-4-16GB.html,,,No Match
Lemon iT 414,http://www.infibeam.com/Mobiles/i-Lemon-iT-414-Dual-SIM/P-E-M-Lemon-iT-414.html,,,No Match
Lava ARC 02 Plus,http://www.infibeam.com/Mobiles/i-Lava-ARC-02-Plus-DualSim/P-E-M-Lava-ARC02Plus.html,,,No Match
Samsung C3530 Metro 3530,http://www.infibeam.com/Mobiles/i-Samsung-C3530-Metro-3530-Mobile/P-E-M-Samsung-C3530.html,,,No Match
Lava ARC03 Plus,http://www.infibeam.com/Mobiles/i-Lava-ARC03-Plus-Dual-Sim/P-E-M-Lava-ARC03-Plus.html,,,No Match
Lava B6 + Free 2 GB Memory Card,http://www.infibeam.com/Mobiles/i-Lava-B6-Dual-SIM-Camera/P-E-M-Lava-B6.html,,,No Match
Dell Aero + Free 2 GB Card,http://www.infibeam.com/Mobiles/i-Dell-Aero-Android-Smartphone/P-E-M-Dell-Aero.html,,,No Match
HTC ChaCha,http://www.infibeam.com/Mobiles/i-HTC-ChaCha-3G-Android-Smartphone/P-E-M-HTC-ChaCha.html,HTC ChaCha,M0470,Match,Comman Name B-Tree Match
HTC Desire HD,http://www.infibeam.com/Mobiles/i-HTC-Desire-HD-Android-Smartphone/P-E-M-HTC-Desire-HD.html,,,No Match
HTC Desire S,http://www.infibeam.com/Mobiles/i-HTC-Desire-S-Android-SmartPhone/P-E-M-HTC-Desire-S.html,HTC Wildfire S,M0535,Match,Code B-Tree Match
HTC Desire Z,http://www.infibeam.com/Mobiles/i-HTC-Desire-Z-Android-Smartphone/P-E-M-HTC-Desire-Z.html,,,No Match
HTC Desire,http://www.infibeam.com/Mobiles/i-HTC-Desire-3G-Android-Smartphone/P-E-M-HTC-Desire.html,HTC Desire,M0471,Match,Comman Name B-Tree Match
HTC Explorer 3.2 Inch Touch Screen (Royal Black),http://www.infibeam.com/Mobiles/i-HTC-Explorer-Touch-Screen-Smartphone/P-E-M-HTC-Explorer.html,,,No Match
HTC Incredible S + Free 8GB Memory Card,http://www.infibeam.com/Mobiles/i-HTC-Incredible-S-Android-Smartphone/P-E-M-HTC-IncredibleS.html,,,No Match
HTC Rhyme,http://www.infibeam.com/Mobiles/i-HTC-Rhyme-Android-SmartPhone/P-E-M-HTC-Rhyme.html,HTC Rhyme,M0477,Match,Comman Name B-Tree Match
